NIT_;Año_;Precio_final_Escen;Precio_index;Escenario;DIVISA;FECHA;Producto_FK
47912677;2023;11.31;11.31;Cotizaciones;Q;2/20/2023;32
47912677;2023;11.31;11.31;Cotizaciones;Q;2/20/2023;33
47912677;2023;10.93;10.93;Cotizaciones;Q;2/20/2023;34
47912677;2023;10.93;10.93;Cotizaciones;Q;2/20/2023;35
47912677;2023;11.31;11.31;Cotizaciones;Q;2/20/2023;40
47912677;2023;11.31;11.31;Cotizaciones;Q;2/20/2023;41
47912677;2023;11.31;11.31;Cotizaciones;Q;2/20/2023;42
47912677;2023;11.31;11.31;Cotizaciones;Q;2/20/2023;43
47912677;2023;11.31;11.31;Cotizaciones;Q;2/20/2023;45
47912677;2023;11.31;11.31;Cotizaciones;Q;2/20/2023;46
47912677;2023;11.31;11.31;Cotizaciones;Q;2/20/2023;47
47912677;2023;11.31;11.31;Cotizaciones;Q;2/20/2023;48
47912677;2023;11.31;11.31;Cotizaciones;Q;2/20/2023;49
47912677;2023;11.31;11.31;Cotizaciones;Q;2/20/2023;50
47912677;2023;11.31;11.31;Cotizaciones;Q;2/20/2023;54
47912677;2023;11.31;11.31;Cotizaciones;Q;2/20/2023;55
47912677;2023;11.31;11.31;Cotizaciones;Q;2/20/2023;56
47912677;2023;11.31;11.31;Cotizaciones;Q;2/20/2023;57
47912677;2023;11.31;11.31;Cotizaciones;Q;2/20/2023;58
47912677;2023;15.93;15.93;Cotizaciones;Q;2/20/2023;65
47912677;2023;15.93;15.93;Cotizaciones;Q;2/20/2023;66
47912677;2023;15.93;15.93;Cotizaciones;Q;2/20/2023;67
47912677;2023;19.93;19.93;Cotizaciones;Q;2/20/2023;68
47912677;2023;15.93;15.93;Cotizaciones;Q;2/20/2023;69
47912677;2023;15.93;15.93;Cotizaciones;Q;2/20/2023;70
47912677;2023;15.93;15.93;Cotizaciones;Q;2/20/2023;71
47912677;2023;15.93;15.93;Cotizaciones;Q;2/20/2023;72
47912677;2023;15.93;15.93;Cotizaciones;Q;2/20/2023;73
47912677;2023;15.93;15.93;Cotizaciones;Q;2/20/2023;74
47912677;2023;15.93;15.93;Cotizaciones;Q;2/20/2023;79
47912677;2023;15.93;15.93;Cotizaciones;Q;2/20/2023;80
47912677;2023;15.93;15.93;Cotizaciones;Q;2/20/2023;81
47912677;2023;15.93;15.93;Cotizaciones;Q;2/20/2023;82
47912677;2023;15.93;15.93;Cotizaciones;Q;2/20/2023;83
47912677;2023;15.93;15.93;Cotizaciones;Q;2/20/2023;84
47912677;2023;15.93;15.93;Cotizaciones;Q;2/20/2023;85
47912677;2023;15.93;15.93;Cotizaciones;Q;2/20/2023;86
47912677;2023;15.93;15.93;Cotizaciones;Q;2/20/2023;87
47912677;2023;15.93;15.93;Cotizaciones;Q;2/20/2023;88
47912677;2023;19.16;19.16;Cotizaciones;Q;2/20/2023;96
47912677;2023;19.16;19.16;Cotizaciones;Q;2/20/2023;97
47912677;2023;7.85;7.85;Cotizaciones;Q;2/20/2023;98
47912677;2023;7.85;7.85;Cotizaciones;Q;2/20/2023;99
47912677;2023;7.85;7.85;Cotizaciones;Q;2/20/2023;100
47912677;2023;7.85;7.85;Cotizaciones;Q;2/20/2023;101
47912677;2023;7.85;7.85;Cotizaciones;Q;2/20/2023;102
47912677;2023;7.85;7.85;Cotizaciones;Q;2/20/2023;103
47912677;2023;7.85;7.85;Cotizaciones;Q;2/20/2023;104
47912677;2023;7.85;7.85;Cotizaciones;Q;2/20/2023;105
47912677;2023;9.69;9.69;Cotizaciones;Q;2/20/2023;106
47912677;2023;9.69;9.69;Cotizaciones;Q;2/20/2023;107
47912677;2023;96.94;96.94;Cotizaciones;Q;2/20/2023;108
47912677;2023;7.85;7.85;Cotizaciones;Q;2/20/2023;109
47912677;2023;7.85;7.85;Cotizaciones;Q;2/20/2023;110
47912677;2023;7.85;7.85;Cotizaciones;Q;2/20/2023;111
47912677;2023;7.85;7.85;Cotizaciones;Q;2/20/2023;112
47912677;2023;7.85;7.85;Cotizaciones;Q;2/20/2023;113
47912677;2023;12.46;12.46;Cotizaciones;Q;2/20/2023;114
47912677;2023;12.46;12.46;Cotizaciones;Q;2/20/2023;116
47912677;2023;14.77;14.77;Cotizaciones;Q;2/20/2023;117
47912677;2023;43.86;43.86;Cotizaciones;Q;2/20/2023;118
47912677;2023;14.77;14.77;Cotizaciones;Q;2/20/2023;119
47912677;2023;14.77;14.77;Cotizaciones;Q;2/20/2023;120
47912677;2023;14.77;14.77;Cotizaciones;Q;2/20/2023;121
47912677;2023;14.77;14.77;Cotizaciones;Q;2/20/2023;122
47912677;2023;14.77;14.77;Cotizaciones;Q;2/20/2023;123
47912677;2023;43.86;43.86;Cotizaciones;Q;2/20/2023;124
47912677;2023;66.94;66.94;Cotizaciones;Q;2/20/2023;125
47912677;2023;7.39;7.39;Cotizaciones;Q;2/20/2023;130
47912677;2023;7.39;7.39;Cotizaciones;Q;2/20/2023;131
47912677;2023;7.39;7.39;Cotizaciones;Q;2/20/2023;132
47912677;2023;7.39;7.39;Cotizaciones;Q;2/20/2023;133
47912677;2023;7.39;7.39;Cotizaciones;Q;2/20/2023;134
47912677;2023;7.39;7.39;Cotizaciones;Q;2/20/2023;135
47912677;2023;7.39;7.39;Cotizaciones;Q;2/20/2023;136
47912677;2023;7.39;7.39;Cotizaciones;Q;2/20/2023;137
47912677;2023;8.31;8.31;Cotizaciones;Q;2/20/2023;138
47912677;2023;150.03;150.03;Cotizaciones;Q;2/20/2023;153
41274989;2023;6.4;6.4;Cotizaciones;Q;2/13/2023;1
41274989;2023;6.4;6.4;Cotizaciones;Q;2/13/2023;2
41274989;2023;6.4;6.4;Cotizaciones;Q;2/13/2023;3
41274989;2023;6.4;6.4;Cotizaciones;Q;2/13/2023;4
41274989;2023;6.4;6.4;Cotizaciones;Q;2/13/2023;5
41274989;2023;6.4;6.4;Cotizaciones;Q;2/13/2023;6
41274989;2023;6.4;6.4;Cotizaciones;Q;2/13/2023;7
41274989;2023;6.4;6.4;Cotizaciones;Q;2/13/2023;8
41274989;2023;6.4;6.4;Cotizaciones;Q;2/13/2023;9
41274989;2023;6.4;6.4;Cotizaciones;Q;2/13/2023;10
41274989;2023;6.4;6.4;Cotizaciones;Q;2/13/2023;11
41274989;2023;6.4;6.4;Cotizaciones;Q;2/13/2023;12
41274989;2023;6.4;6.4;Cotizaciones;Q;2/13/2023;13
41274989;2023;6.4;6.4;Cotizaciones;Q;2/13/2023;14
41274989;2023;6.4;6.4;Cotizaciones;Q;2/13/2023;15
41274989;2023;6.4;6.4;Cotizaciones;Q;2/13/2023;16
41274989;2023;8.34;8.34;Cotizaciones;Q;2/13/2023;17
41274989;2023;8.34;8.34;Cotizaciones;Q;2/13/2023;18
41274989;2023;8.34;8.34;Cotizaciones;Q;2/13/2023;19
41274989;2023;8.34;8.34;Cotizaciones;Q;2/13/2023;20
41274989;2023;8.34;8.34;Cotizaciones;Q;2/13/2023;21
41274989;2023;8.34;8.34;Cotizaciones;Q;2/13/2023;22
41274989;2023;8.34;8.34;Cotizaciones;Q;2/13/2023;23
41274989;2023;8.34;8.34;Cotizaciones;Q;2/13/2023;24
41274989;2023;8.34;8.34;Cotizaciones;Q;2/13/2023;25
41274989;2023;8.34;8.34;Cotizaciones;Q;2/13/2023;26
41274989;2023;8.34;8.34;Cotizaciones;Q;2/13/2023;27
41274989;2023;8.34;8.34;Cotizaciones;Q;2/13/2023;29
41274989;2023;8.64;8.64;Cotizaciones;Q;2/13/2023;30
41274989;2023;8.64;8.64;Cotizaciones;Q;2/13/2023;31
41274989;2023;8.64;8.64;Cotizaciones;Q;2/13/2023;32
41274989;2023;4.28;4.28;Cotizaciones;Q;2/13/2023;98
41274989;2023;4.28;4.28;Cotizaciones;Q;2/13/2023;99
41274989;2023;4.28;4.28;Cotizaciones;Q;2/13/2023;100
41274989;2023;4.28;4.28;Cotizaciones;Q;2/13/2023;101
41274989;2023;4.28;4.28;Cotizaciones;Q;2/13/2023;102
41274989;2023;4.28;4.28;Cotizaciones;Q;2/13/2023;103
41274989;2023;4.28;4.28;Cotizaciones;Q;2/13/2023;104
41274989;2023;4.28;4.28;Cotizaciones;Q;2/13/2023;105
41274989;2023;4.28;4.28;Cotizaciones;Q;2/13/2023;106
41274989;2023;4.28;4.28;Cotizaciones;Q;2/13/2023;107
41274989;2023;4.28;4.28;Cotizaciones;Q;2/13/2023;110
41274989;2023;4.28;4.28;Cotizaciones;Q;2/13/2023;111
41274989;2023;4.28;4.28;Cotizaciones;Q;2/13/2023;112
41274989;2023;4.28;4.28;Cotizaciones;Q;2/13/2023;113
41274989;2023;4.28;4.28;Cotizaciones;Q;2/13/2023;130
41274989;2023;4.28;4.28;Cotizaciones;Q;2/13/2023;131
41274989;2023;4.28;4.28;Cotizaciones;Q;2/13/2023;132
41274989;2023;4.28;4.28;Cotizaciones;Q;2/13/2023;133
41274989;2023;4.28;4.28;Cotizaciones;Q;2/13/2023;134
41274989;2023;4.28;4.28;Cotizaciones;Q;2/13/2023;135
41274989;2023;4.98;4.98;Cotizaciones;Q;2/13/2023;136
41274989;2023;4.98;4.98;Cotizaciones;Q;2/13/2023;137
41274989;2023;4.98;4.98;Cotizaciones;Q;2/13/2023;138
;2023;13;13;Cotizaciones;Q;2/13/2023;18
;2023;13;13;Cotizaciones;Q;2/14/2023;19
;2023;13;13;Cotizaciones;Q;2/15/2023;20
;2023;13;13;Cotizaciones;Q;2/16/2023;21
;2023;13;13;Cotizaciones;Q;2/17/2023;22
;2023;10;10;Cotizaciones;Q;2/18/2023;130
;2023;10;10;Cotizaciones;Q;2/19/2023;131
;2023;10;10;Cotizaciones;Q;2/20/2023;132
;2023;10;10;Cotizaciones;Q;2/21/2023;133
;2023;10;10;Cotizaciones;Q;2/22/2023;134
;2023;10;10;Cotizaciones;Q;2/23/2023;137
90853296;2023;30;30;Cotizaciones;Q;2/14/2023;3
90853296;2023;20;20;Cotizaciones;Q;2/14/2023;121
90853296;2023;20;20;Cotizaciones;Q;2/14/2023;133
5801338;2023;15;15;Cotizaciones;Q;2/16/2023;17
64186059;2023;4.99;4.99;Cotizaciones;Q;2/20/2023;2
64186059;2023;4.99;4.99;Cotizaciones;Q;2/20/2023;3
64186059;2023;4.99;4.99;Cotizaciones;Q;2/20/2023;5
64186059;2023;4.99;4.99;Cotizaciones;Q;2/20/2023;6
64186059;2023;4.99;4.99;Cotizaciones;Q;2/20/2023;11
64186059;2023;8.99;8.99;Cotizaciones;Q;2/20/2023;18
64186059;2023;8.99;8.99;Cotizaciones;Q;2/20/2023;19
64186059;2023;8.99;8.99;Cotizaciones;Q;2/20/2023;21
64186059;2023;8.99;8.99;Cotizaciones;Q;2/20/2023;22
64186059;2023;3.65;3.65;Cotizaciones;Q;2/20/2023;98
64186059;2023;3.25;3.25;Cotizaciones;Q;2/20/2023;100
64186059;2023;3.25;3.25;Cotizaciones;Q;2/20/2023;101
64186059;2023;3.25;3.25;Cotizaciones;Q;2/20/2023;102
64186059;2023;3.25;3.25;Cotizaciones;Q;2/20/2023;103
64186059;2023;3.25;3.25;Cotizaciones;Q;2/20/2023;109
5053013;2023;15;15;Cotizaciones;Q;2/22/2023;1
5053013;2023;15;15;Cotizaciones;Q;2/22/2023;2
5053013;2023;15;15;Cotizaciones;Q;2/22/2023;3
5053013;2023;15;15;Cotizaciones;Q;2/22/2023;4
5053013;2023;15;15;Cotizaciones;Q;2/22/2023;5
5053013;2023;15;15;Cotizaciones;Q;2/22/2023;6
5053013;2023;15;15;Cotizaciones;Q;2/22/2023;7
5053013;2023;15;15;Cotizaciones;Q;2/22/2023;8
5053013;2023;18;18;Cotizaciones;Q;2/22/2023;9
5053013;2023;15;15;Cotizaciones;Q;2/22/2023;10
5053013;2023;15;15;Cotizaciones;Q;2/22/2023;11
5053013;2023;15;15;Cotizaciones;Q;2/22/2023;12
5053013;2023;15;15;Cotizaciones;Q;2/22/2023;13
5053013;2023;15;15;Cotizaciones;Q;2/22/2023;14
5053013;2023;15;15;Cotizaciones;Q;2/22/2023;15
5053013;2023;18;18;Cotizaciones;Q;2/22/2023;16
5053013;2023;15.5;15.5;Cotizaciones;Q;2/22/2023;17
5053013;2023;15.5;15.5;Cotizaciones;Q;2/22/2023;18
5053013;2023;15.5;15.5;Cotizaciones;Q;2/22/2023;19
5053013;2023;15.5;15.5;Cotizaciones;Q;2/22/2023;20
5053013;2023;15.5;15.5;Cotizaciones;Q;2/22/2023;21
5053013;2023;15.5;15.5;Cotizaciones;Q;2/22/2023;22
5053013;2023;18;18;Cotizaciones;Q;2/22/2023;23
5053013;2023;20;20;Cotizaciones;Q;2/22/2023;24
5053013;2023;20;20;Cotizaciones;Q;2/22/2023;25
5053013;2023;20;20;Cotizaciones;Q;2/22/2023;26
5053013;2023;20;20;Cotizaciones;Q;2/22/2023;27
5053013;2023;18;18;Cotizaciones;Q;2/22/2023;29
5053013;2023;20;20;Cotizaciones;Q;2/22/2023;30
5053013;2023;15.5;15.5;Cotizaciones;Q;2/22/2023;31
5053013;2023;15.5;15.5;Cotizaciones;Q;2/22/2023;32
5053013;2023;15.5;15.5;Cotizaciones;Q;2/22/2023;33
5053013;2023;12;12;Cotizaciones;Q;2/22/2023;98
5053013;2023;12;12;Cotizaciones;Q;2/22/2023;99
5053013;2023;12;12;Cotizaciones;Q;2/22/2023;100
5053013;2023;12;12;Cotizaciones;Q;2/22/2023;101
5053013;2023;12;12;Cotizaciones;Q;2/22/2023;102
5053013;2023;12;12;Cotizaciones;Q;2/22/2023;103
5053013;2023;12;12;Cotizaciones;Q;2/22/2023;104
5053013;2023;12;12;Cotizaciones;Q;2/22/2023;105
5053013;2023;15;15;Cotizaciones;Q;2/22/2023;106
5053013;2023;15;15;Cotizaciones;Q;2/22/2023;107
5053013;2023;22;22;Cotizaciones;Q;2/22/2023;108
5053013;2023;12;12;Cotizaciones;Q;2/22/2023;109
5053013;2023;12;12;Cotizaciones;Q;2/22/2023;110
5053013;2023;12;12;Cotizaciones;Q;2/22/2023;111
5053013;2023;12;12;Cotizaciones;Q;2/22/2023;112
5053013;2023;12;12;Cotizaciones;Q;2/22/2023;113
5053013;2023;25;25;Cotizaciones;Q;2/22/2023;114
5053013;2023;12;12;Cotizaciones;Q;2/22/2023;130
5053013;2023;12;12;Cotizaciones;Q;2/22/2023;131
5053013;2023;12;12;Cotizaciones;Q;2/22/2023;132
5053013;2023;12;12;Cotizaciones;Q;2/22/2023;133
5053013;2023;12;12;Cotizaciones;Q;2/22/2023;134
5053013;2023;12;12;Cotizaciones;Q;2/22/2023;135
5053013;2023;15;15;Cotizaciones;Q;2/22/2023;136
5053013;2023;15;15;Cotizaciones;Q;2/22/2023;137
5053013;2023;15;15;Cotizaciones;Q;2/22/2023;138
5053013;2023;15;15;Cotizaciones;Q;2/22/2023;139
5053013;2023;20;20;Cotizaciones;Q;2/22/2023;140
5053013;2023;20;20;Cotizaciones;Q;2/22/2023;141
5053013;2023;25;25;Cotizaciones;Q;2/22/2023;142
5053013;2023;25;25;Cotizaciones;Q;2/22/2023;143
5053013;2023;30;30;Cotizaciones;Q;2/22/2023;144
5053013;2023;30;30;Cotizaciones;Q;2/22/2023;145
5053013;2023;50;50;Cotizaciones;Q;2/22/2023;146
5053013;2023;50;50;Cotizaciones;Q;2/22/2023;147
INT-1;2023;13.460249040;13.460249040;Internacional;Q;44994;36
INT-2;2023;140.35238364;140.35238364;Internacional;Q;44995;36
INT-3;2023;248.75161836;248.75161836;Internacional;Q;45000;36
INT-4;2022;239.48723736;239.48723736;Internacional;Q;44634;60
INT-5;2023;13.460249040;13.460249040;Internacional;Q;44995;60
INT-6;2023;311.51032836;311.51032836;Internacional;Q;44995;61
INT-7;2023;13.460249040;13.460249040;Internacional;Q;44995;61
INT-8;2023;60.77433936;60.77433936;Internacional;Q;45000;68
INT-9;2023;96.54082704;96.54082704;Internacional;Q;45000;74
INT-10;2023;130.78915164;130.78915164;Internacional;Q;45000;94
INT-11;2023;60.89387976;60.89387976;Internacional;Q;45000;94
INT-12;2023;13.460249040;13.460249040;Internacional;Q;44995;94
INT-13;2023;53.79318;53.79318;Internacional;Q;44995;95
INT-14;2023;53.195478000;53.195478000;Internacional;Q;44998;95
INT-15;2023;13.460249040;13.460249040;Internacional;Q;44995;95
INT-16;2023;55.63410216;55.63410216;Internacional;Q;44995;115
INT-17;2023;157.29125832;157.29125832;Internacional;Q;44998;115
INT-18;2023;13.460249040;13.460249040;Internacional;Q;44995;115
INT-20;2023;222.44077632;222.44077632;Internacional;Q;44999;126
INT-21;2023;1032.18353784;1032.18353784;Internacional;Q;44998;126
INT-22;2023;150.42963936;150.42963936;Internacional;Q;44998;126
INT-23;2023;13.460249040;13.460249040;Internacional;Q;44995;140
INT-24;2023;1235.72497692;1235.72497692;Internacional;Q;44995;141
INT-25;2023;13.460249040;13.460249040;Internacional;Q;44995;141
INT-26;2023;258.207264;258.207264;Internacional;Q;44995;142
INT-27;2023;5.66621496;5.66621496;Internacional;Q;44995;143
INT-28;2023;5.66621496;5.66621496;Internacional;Q;44995;144
INT-29;2023;599.54292216;599.54292216;Internacional;Q;44995;149
INT-30;2023;296.32869756;296.32869756;Internacional;Q;44995;151
INT-31;2023;523.93361916;523.93361916;Internacional;Q;44995;152
INT-32;2023;660.616112520;660.616112520;Internacional;Q;44995;152
INT-33;2023;5.66621496;5.66621496;Internacional;Q;44995;37
INT-34;2023;5.66621496;5.66621496;Internacional;Q;44995;38
INT-35;2023;5.66621496;5.66621496;Internacional;Q;44995;39
INT-36;2023;5.66621496;5.66621496;Internacional;Q;44995;44
INT-37;2023;113.312345160;113.312345160;Internacional;Q;44995;44
INT-38;2023;275.3613114;275.3613114;Internacional;Q;44995;51
INT-39;2023;5.66621496;5.66621496;Internacional;Q;44995;51
INT-40;2023;195.9267156;195.9267156;Internacional;Q;44995;51
INT-42;2023;5.66621496;5.66621496;Internacional;Q;44995;52
INT-43;2023;282.414195;282.414195;Internacional;Q;44995;53
INT-44;2023;5.66621496;5.66621496;Internacional;Q;44995;53
INT-45;2023;36.543500280;36.543500280;Internacional;Q;45202;59
INT-46;2023;1310.9397966;1310.9397966;Internacional;Q;45202;59
INT-47;2023;30.662112600;30.662112600;Internacional;Q;45202;59
INT-48;2023;64.9104372;64.9104372;Internacional;Q;45202;59
INT-49;2023;5.702077080;5.702077080;Internacional;Q;45141;62
INT-50;2023;5.702077080;5.702077080;Internacional;Q;45141;63
INT-51;2023;5.702077080;5.702077080;Internacional;Q;45141;64
INT-52;2023;21.30209928;21.30209928;Internacional;Q;45141;75
INT-53;2023;195.9267156;195.9267156;Internacional;Q;45141;76
INT-54;2023;229.6968786;229.6968786;Internacional;Q;45141;89
INT-55;2023;22.5333654;22.5333654;Internacional;Q;45002;90
INT-56;2023;22.5333654;22.5333654;Internacional;Q;45002;92
INT-57;2023;107.26360092;107.26360092;Internacional;Q;45002;127
INT-58;2023;104.63371212;104.63371212;Internacional;Q;45002;127
INT-59;2023;108.781764;108.781764;Internacional;Q;45002;127
INT-60;2023;104.66957424;104.66957424;Internacional;Q;45202;129
INT-61;2023;21.8758932;21.8758932;Internacional;Q;45110;148
INT-62;2023;420.6626676;420.6626676;Internacional;Q;45002;148
13646915;2020;432;4881759839;Guatecompras;Q;44146;148
8347174;2018;401;4989628148;Guatecompras;Q;43263;129
30388725;2017;380;4875307416;Guatecompras;Q;43004;129
24538745;2015;350;4944743482;Guatecompras;Q;42152;128
